claim_id	entity	context
Q47454-4E0A80FF-BFBD-45C5-93B1-ADA68E451E26	Rohlfs G.	9 G. Rohlfs, «Sur une couche préromane dans la toponymie de Gascogne et de l’Espagne du Nord», RFE 36 (1952), 209-256. 10 H. Krahe, Ortsnamen als Geschichtsquelle, Heidelberg 1949, p. 10.
Q47480-21CB6494-3911-4FEF-AC3E-4BD0B7CDC925	Russell R.	Antzezlariak, oso trebe: William Holden, hainbeste aldiz (Union Station, Sunset Boulevard, Sabrina) erakutsi duena baduela aurpegi polita baino gehiago balio duenik, Rosalind Russell, eta gainerakoak.
Q47495-6FB9F23E-9491-4584-88A0-06F4C13B4423	Salaberria E.	—Salaberria? —Salaberria, neretzat, ez dakit.
Q47506-1C101589-3BA6-49DA-A7B9-23E8F7B41FD8	Salustio	Pedro de Urlija y don Juan de Zandija» sobre la predicación en lengua vasca con las traducciones de trozos oratorios latinos, tomados de Cicerón, Q. Curcio, T. Livio, Salustio y Tácito.
Q47511-2A6B5C3D-2E85-4793-8D10-BEC3538541ED	San Agustín	San Agustinen hitzak dira, Orixek itzuli berriak.
Q47511-87958EDB-F9D3-4264-A0F9-A48FBD687242	San Agustín	Esta versión de la totalidad de las Confesiones de San Agustín está a la altura de su fama.
Q47511-E285EEFE-5153-477C-8BB1-464D2170DD98	San Agustín	Ez dut inoiz ulertu San Agustinek haurtzaroarekiko agertzen duen nakaitza eta ezinikusia.
Q47516-B6B7D0C3-E910-45BD-90EF-44573BF0CC5E	San Francisco de Asís	Gertu askoan geneukan Santiago Carrero jauna, Madril eta Donostiako Jaiotzen aldeko elkartasunen sortzaileetakoa, Tolosan jaio eta Donostian bizi dena.
Q47516-B6B7D0C3-E910-45BD-90EF-44573BF0CC5E	San Francisco de Asís	Aita Santu batek, Inozentzio III.
Q47516-B6B7D0C3-E910-45BD-90EF-44573BF0CC5E	San Francisco de Asís	Eta Aita Santu horrek berberak eman zion baimena San Frantziskori honen asmo ederra betetzeko.
Q47519-0565CEF9-1F8E-4018-AD9A-E03F280F9C5E	San Ignacio de Loyola	Este libro constituye el principal homenaje de la lengua vasca a nuestro San Ignacio en el Cuarto Centenario de su muerte, y al mismo tiempo un señalado servicio, uno más de los prestados por el P. Mancisidor a nuestra lengua.
Q47519-0565CEF9-1F8E-4018-AD9A-E03F280F9C5E	San Ignacio de Loyola	Aita San Iñazioren bizitza, Zaragoza, Hechos y Dichos, 1956.
Q47528-1EAEC1CD-DFC9-466C-9E1C-56B156182EB5	San Vicente Ferrer	García Sanchizek ongi agertzen du zer den valentziarra, onean eta ez hain onean.
Q47539-9CE2598F-B3DF-472C-8C22-5F666D51C03D	Sánchez Mazas R.	Zenbaitek alde hauetan —Ganivet eta Sánchez Mazas datozkit orain gogora— Robinson beheratzeari ekin dio, bigarren mailako giza sinboloa, merkatarien neurrikoa, dela eta.
Q47539-9CE2598F-B3DF-472C-8C22-5F666D51C03D	Sánchez Mazas R.	Moldatuko ote ginateke Robinson adinean, horrelakorik gerta balekigu? Gu —ni behintzat— ez, eta lanak izango lituzke Sánchez Mazas jaunak berak ere.
Q47543-A107228D-9AB1-48CA-B8FB-0BA2CAE8EC8B	Sancho el Mayor	4 Se fundaba principalmente en los límites asignados a San Sebastián por Sancho el Mayor de Navarra en el Fuero concedido en la segunda mitad del siglo XII: de Ondarribia usque ad Oriam, lo que se interpretaba en el sentido de que en San Sebastián había estado enclavada desde la antigüedad la cabeza de la comarca.
Q47569-D4844628-7819-4E9A-9D48-8CA74277C1C3	Saroïhandy J.	En palabras vascas, gaztelo por gaztelu en la p. 84, singeru por aingeru (p. 164), Etxgue(n) por Etxague(n), gizoña en la p. 197 es un error, pero no sé por qué puede estar, beghatu por beqhatu (en la pintoresca grafía de Saroïhandy, p. 232);
Q47757-79FF49AF-E44E-4F89-B376-D47646F164F2	Tobler A.	En cuanto a la posibilidad semántica, Tobler propuso, según Meyer-Lübke (REW núm.
Q47776-93A21636-BCD4-422C-A052-A70939E08AB6	Tovar A.	96,m Tovar, «Léxico de las inscripciones ibéricas»),n donde represento por Y el signo que sin duda está por una nasal y, en zona celtibérica, representa alguna vez n con toda seguridad.
Q47776-9CA0B39E-2A32-4CEC-873C-3C88D623E7B4	Tovar A.	Por último, en el V Congreso Internacional de Ciencias Onomásticas de Salamanca, el pasado año, figuró también entre las resoluciones del Congreso y llegó a constituirse una comisión, dirigida por los señores Tovar y Lafon.
Q47776-D398FF25-F0F9-480C-8EF6-73EAF4B2FC29	Tovar A.	Comprende el estudio de la inscripción grande de Peñalva (sobre la cual puede verse ahora el artículo de A. Tovar, «La inscripción grande de Peñalva de Villastar y la lengua celtibérica», Ampurias 17-18, 1955-1956, 159-168) y de las
Q47776-E2296CEC-D8C6-490A-8209-D203A78492CB	Tovar A.	A. Tovar, en sus «Notas sobre el vasco y el celta» (BAP 1, 1945, 31-39) cita esta palabra como una de las que aseguran «una relación directa entre el vascuence y el celta».
Q47776-E2296CEC-D8C6-490A-8209-D203A78492CB	Tovar A.	e4Más tarde (BAP 2, 1946, pp. 55-56 y 150),f Tovar, sin descartar completamente el carácter indoeuropeo de esox, admitía que pudiera tratarse de una palabra del sustrato occidental, en cuyo caso el vasc.
Q47776-E96C9038-8F25-4CA5-8095-7370E57244DA	Tovar A.	Beltrán tiene también razón, a mi entender, al pensar que la lista de comparaciones aceptables entre formas vascas e ibéricas —aceptables dentro de nuestra actual ignorancia de los significados de una de las partes— puede ser mayor que la establecida por D. Antonio Tovar en Archivum 4, 1954, 220-231.
Q47778-92BF9A7A-2D1E-40CF-AEAF-469C437DE3EE	Traggia J.	Pero, a pesar de sus juiciosas reflexiones, el redactor del artículo (Traggia) da como un hecho indiscutible que se trata de una mujer, para lo cual tampoco tenía otro fundamento que el nombre del lugar.
Q47803-47A6F015-CD45-4DC2-841B-2C9818E39BB5	Unamuno M.	Unamunok beti bat zuen buruan: Jainkoak izan behar zuela, nahitaez, berak, Migel de Unamunok, betiko bizia goza zezan.
Q47797-1907598A-5F1F-4DF7-BC1A-A64242FA6E18	Uhlenbeck C. C.	rr (C. C. Uhlenbeck, RIEV 4, 1910, p. 67, para iñaztor «helecho»):ad
Q47797-487A9DAD-24FD-467A-B2CC-5F8AE6F4DD96	Uhlenbeck C. C.	Gavel, en su Grammaire basque (Bayona 1929, I, § 52, p. 29), tras exponer dos teorías acerca de su forma más antigua —la de Uhlenbeck que ve en -la(t) una disimilación de -ra(t) en casos como hirira, y la que ve por el contrario en -la(t) la forma primitiva—, da la preferencia a la segunda, identificando esta desinencia con el suf.
Q47797-C4AA21B9-CC56-4DAE-AA4A-1FE6963A1DA0	Uhlenbeck C. C.	Cuando Uhlenbeck lo propuso, pensando en el gótico como transmisor (RIEV 4, 1910, 65-120, p. 71),d lo hizo creyendo que vasc.
Q47797-D95E6D70-5FC6-4BF9-81BB-A294853A668F	Uhlenbeck C. C.	A pesar del apoyo, no incondicional ciertamente, que Uhlenbeck12ha prestado a la etimología propuesta por van Eys, quien veía en emakume un compuesto, del tipo ajrcejkako~ de ema(n) y (k)ume, o sea «dadora de niños», esta explicación no parece haber conseguido el asentimiento general.
Q47797-D95E6D70-5FC6-4BF9-81BB-A294853A668F	Uhlenbeck C. C.	Por otra parte, en algunos de los ejemplos citados por Uhlenbeck (ema-alhargun «viuda», ema-esklabo «esclava».
Q47797-F29492D5-72FB-4966-AB0C-6B5ED95EB6DE	Uhlenbeck C. C.	Como dice el profesor C. C. Uhlenbeck, «c’est une grande perte pour la linguistique, pour son peuple, pour ses amis, auxquels j’ai eu l’honneur de me compter».
Q47799-DD34C649-0C67-4F87-AE1E-760D29E77048	Ulfilas	en aceptar esa relación, sobre todo si se le advierte que en gótico ei no era más que una manera de indicar i larga, basada en el modelo griego que tuvo el alfabeto creado para esa lengua por Ulfilas. Lo que ya no aceptará tan fácilmente es por qué el lingüista decide, sin más, que se trata de una palabra tomada precisamente por el gótico del celta: ¿por qué no al revés? Esto no cabe explicarlo más que de una manera técnica.
Q47816-4B2E37C7-9E75-4DF0-B840-1639E50E8AEB	Uría y Ríu J.	d Uría y
Q47817-5B1F0DAC-749D-4330-B404-79261D136870	Uriarte J. A.	En este número incluimos, como aportación al conocimiento de su obra, la continuación de la extensa correspondencia del P. Uriarte, uno de sus más activos y constantes colaboradores, con el Príncipe, cuya publicación continuaremos en números sucesivos.
Q47818-5461ADF9-DFEA-47D6-A8AC-9C6A80E90FE7	Uribesalgo I.	Irazustaren naximentukoak, Napoleskoak batzuk eta besteak Uribesalgok eginak.
Q47821-96953512-0A93-47F8-BC25-6DC3E3A3E90E	Urquijo e Ibarra J. de	Tras una larga enfermedad ha fallecido en San Sebastián don Julio de Urquijo e Ibarra.
Q47821-A3B8BC93-4021-4413-ABBC-323C19C15BF1	Urquijo e Ibarra J. de	Por otra parte, a diferencia de vascólogos posteriores como Vinson o don Julio de Urquijo, atendía mucho más a la lengua que a la literatura.
Q47821-AFC05B15-5426-472D-B37C-0E39F3423864	Urquijo e Ibarra J. de	Pues la verdad es que se da la circunstancia de que, siendo como es proverbial la escasez y carácter reciente de los textos vascos, éstos están lejos de haber sido debidamente publicados, a pesar de lo mucho que en este sentido se ha realizado por el príncipe Bonaparte, E. Spencer Dogdson, Vinson y Urquijo especialmente.
Q47821-E25F75DF-7B05-42A3-8E93-B79080D104DD	Urquijo e Ibarra J. de	La observación de D. Julio de Urquijo de que gudu es voz arcaica no es evidentemente pertinente en este contexto: aunque no figure ni en Dechepare —acaso por casualidad— ni en el vocabulario de Landuchio, la coincidencia de Leiçarraga y de los Refranes vizcaínos en el siglo XVI es suficiente, aunque faltaran otras pruebas que por el contrario abundan, para pensar que en otro tiempo pudo ser completamente popular, como lo prueba el gran número de derivados, y común a todo el país.
Q47821-E25F75DF-7B05-42A3-8E93-B79080D104DD	Urquijo e Ibarra J. de	guterrien, Homenaje a don Julio de Urquijo e Ybarra, San Sebastián 1949, I, pp. 351-360,c que aparece por cierto en el vocabulario que sigue al Peru Abarca de Moguel: «Gutarria.
Q47832-158E1C41-83B1-4A3F-865D-78EC402C7496	Usandizaga J. M.ª	Lastagarairen andreak urtero ipintzen du bere jaiotzan Joxe Mari Usandizaga musikoak egindako «Herodesen gaztelua».
Q47843-5FFE0561-5E5F-409C-ACA8-27ECBFF5897C	Valle Inclán R. M.ª	Azorín bai, Valle Inclán ez;
Q47845-08C496B9-0D63-4226-AFC6-D5F71B13DCD8	Valverde A. (‘Ayalde’)	Ezin hobeki atera du liburua, txukun eta dotore, Valverde etxeak, eta Antonio Valverderen edergarriek ez dute nere laudorio kaxkarren premiarik.
Q47576-E818A467-EEAA-452F-BAB2-8655F142613F	Saussure F.	Aunque tomadas literalmente no sean exactas, expresan algo que es verdadero en el fondo las palabras del maestro de la lingüística moderna, F. de Saussure: «No se puede sacar nada
Q47602-28D4F30F-2143-49F2-A00C-E99DD1E79AB5	Schuchardt H.	*muclu (v. nota 11) la tuvo ya Schuchardt, ZRPh 36 (1912), p. 36,b2seguido por Meyer-Lübke, RIEV 14 (1923), p. 474.
Q47602-2AA2DD95-C06C-4C35-84BB-EEED405D0642	Schuchardt H.	En el mismo lugar está la referencia al artículo de Schuchardt, ZRPh 32 (1908), 77-83,a2onde se ve en Complutum, comparado con Komploútica, Compleutica, un equivalente del lat.
Q47602-30142470-7546-4BF8-AB46-D10EACE621C2	Schuchardt H.	Schuchardt (ZRPh, Beiheft 6, pp. 31 s.
Q47602-3D914490-836A-49CC-89DD-03E0265044F8	Schuchardt H.	lo que constituye una valiosa confirmación de la hipótesis de Schuchardt, aceptada por Lafon, de que los sufijos -te, -tze que sirven para formar los sustantivos verbales sirven también para la formación de sustantivos de sentido colectivo derivados de sustantivos.
Q47602-9416DD6F-4401-43F3-AE23-18628DF44ADB	Schuchardt H.	Schuchardt, cosa no infrecuente en él, aportó en esta ocasión a la confusión de una cuestión clara de fonología diacrónica no un grano de arena, sino un ingente peñasco, que por lo visto sigue todavía obstruyendo el camino.
Q47602-AF8B349E-6375-49F0-927A-FBB3B5FDE888	Schuchardt H.	Schuchardt, en un artículo importante a pesar de su brevedad,8 estableció que ambas vocales, al parecer indistintamente, eran variantes de un mismo morfema que, aparte de los participios, se conserva fosilizado en muchos nombres vascos que empiezan por e-, i-.
Q47602-AF8B349E-6375-49F0-927A-FBB3B5FDE888	Schuchardt H.	8 H. Schuchardtd, «Bask.
Q47602-D5404A74-7B9B-473D-A848-376642B06BE7	Schuchardt H.	Años más tarde,11 la lengua vasca interesó a un lingüista de fama mundial, el austríaco Hugo Schuchardt, que aunque romanista, estaba lejos de encerrarse en los límites estrictos de su especialidad, y ese interés le duró toda la vida.
Q47602-F79B5DE1-DEF3-474A-BD67-22EBD194DD06	Schuchardt H.	Su desinterés, la generosidad con que ponía en manos ajenas los tesoros de su biblioteca, su noble fidelidad —fidelidad a las exigencias del rigor científico, a sus ideales políticos, a la memoria y a las ideas del gran Hugo Schuchardt con quien mantuvo una larga amistad— constituyen rasgos de su figura que difícilmente serán olvidados.
Q47602-F9E3362F-B8A8-411C-9E0A-85207C92A487	Schuchardt H.	824) señala como su origen, siguiendo a Schuchardt (ZRPh, Beiheft 6, 1906, p. 24),c el lat.
Q47603-29A6191E-8ADA-479C-B558-FE97CD0A2AE6	Schulten A.	3 Latitudo a Tarracone ad litus Olarsonis CCCVII. La cifra ha sido corregida por algunos en CCC (A. Schulten, Los cántabros y astures y su guerra con Roma, Madrid 1943, p. 186).
Q47603-29A6191E-8ADA-479C-B558-FE97CD0A2AE6	Schulten A.	5 A. Schulten, «Las referencias sobre los vascones hasta el año 810 después de J.
Q47622-306350BD-8495-4E0C-9613-54B589E35D8C	Serrano L.	4 D. Luciano Serrano, Cartulario de San Millán de la Cogolla, Madrid 1930, núm.
Q47622-70B09491-6573-4EB3-81ED-8F6C5F264C63	Serrano L.	f P. Luciano Serrano, Cartulario de San Millán de la Cogolla, Madrid 1930.
Q47622-8AA6E2B0-19A8-4C0B-BF7C-5EF5231B478F	Serrano L.	de L. Serrano
Q47626-131F2C37-1444-4F9A-B219-4D9C01F73A1A	Shakespeare W.	Gutxien ageri dena, beharbada, Shakespeare. Badakizue zer gertatzen den operarekin.
Q47626-131F2C37-1444-4F9A-B219-4D9C01F73A1A	Shakespeare W.	Horrelaxe, Shakespeareren hitzak hartu ditu aitzakia Castellanik.
Q47626-E096C050-0CC3-417F-8C57-FAD0B8CF1A35	Shakespeare W.	«To be or not to be, that is the question», Shakespearek esandako hitz hauek euskarari buruz ere hartu ditzakegu.
Q47628-81BFC8D1-D1ED-485F-A9D1-AC1BDB7CEF5F	Shearer N.	Duela zenbait urte —ez hainbeste, horratik— bestea ikusi genuenok —Norma Shearer eta Leslie Howardena, eta John Barrymoreren Mercutio— badugu halare zalantza bat.
Q47664-7E060B11-EC2E-495D-9015-11AEBF81E9A6	Soraluce N.	Diputación de Vizcaya, 1945, p. 34, n. 81. 47 Esta vaga referencia a hallazgos parece estar inspirada en la Historia de Guipúzcoa de Nicolás de Soraluce. Ignoro qué fundamento puede tener.
Q47665-DFF80648-22C5-41EC-BC95-86C329F995A1	Soraluce P. M. de	Los restos de la «Vía marítima de Agrippa» que Pedro Manuel de Soraluce pretendió haber descubierto entre Pasajes y Oyarzun
Q47678-EE12E175-D508-46AA-81A2-AFC082BDA62D	Spencer H.	Condorcet, Comte, Spencer eta horrelakoen progresismoa malda behera omen dabil mundu guzian;
Q47680-4213E186-B088-4A61-B4FC-6B7B6E8EB2B2	Spillane M.	Mickey Spillaneren nobelak ez dira gainera betegarririk onenak.
Q47696-37195327-621E-4AEC-BE5D-78C850286214	Sternberg J. van	Theodor Dreisseren liburua, Joseph van Sternbergek eraman zuen zinemara aspaldi xamar;
Q47697-942EF7E4-3AA6-4368-BF80-CD79FF142516	Stevens G.	gero eta azkena pittinen bat gozatuta, duela urte gutxi, George Stevensek (A place in the sun, hemen Iguzkian lekua, Iguzkitan izan beharrean, bihurtu zutena).
Q47718-08C6A7A7-6950-47FF-8A6C-7720A3EB6F84	Tácito	Pedro de Urlija y don Juan de Zandija» sobre la predicación en lengua vasca con las traducciones de trozos oratorios latinos, tomados de Cicerón, Q. Curcio, T. Livio, Salustio y Tácito. Se ha conservado en cambio, con muy buen acuerdo, el importante vocabulario final: «Nomenclatura de diferentes voces bascongadas, comunes a los rústicos e ignoradas por no pocos de los bizcainos».
Q47725-9EE6D74A-4A52-4571-A6A6-FD677D4BD3E1	Taracena Aguirre B.	Blas Taracena y Luis Vázquez de Parga, Excavaciones en Navarra, Pamplona 1947, I), se limitan a transcribir los datos de Altadill, sin más comentario que un (!) a su mención del puente romano de Reparacea.
Q47727-6BF39B48-4BD7-4F16-B106-EF4A80A18630	Tartas J.	El valor propio de sendo queda de manifiesto en este ejemplo de Tartas: .
Q47745-397B629D-0B7B-4425-9DA9-0FD51CD60C83	Thalacker J. G.	La importancia de los trabajos antiguos realizados en ellas fue señalada por primera vez por el ingeniero de minas Juan Guillermo Thalacker.41 Arditurri («Fuente de las ovejas») está situado en un valle hondo cruzado por el río Oyarzun cerca de su nacimiento, al pie del macizo granítico de las peñas de Aya.
Q47745-397B629D-0B7B-4425-9DA9-0FD51CD60C83	Thalacker J. G.	Thalacker, que visitó detenidamente las galerías antiguas, ha sido generalmente la fuente de quienes han tratado después de la cuestión (p. ej.
Q47749-AFC4D4CB-347B-4746-83DD-BA192ABA8A16	Thurneysen R.	(R. Thurneysen, A grammar of Old Irish, Dublín 1946, p. 164).
