testu_hitza	lemma	paragrafoa	testuingurua
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Adi daguigun, cer eranzuten digon:
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Non dabiltza bada, edo non ondatu dira? nola eztaude Virgiñarequin gurutzearen ondoan? eta besteac lagun eguingo ezpacigoen ere, cergatic eguin bear eztigoe bere escuelarrac, beretzat beregandu cituan amabi anay santuac? Non dabiltza? non ibillico dira? batac saldu, ta besteac ucatu deu, ta gañeracoac joan zaizca igues, utzitzen deueela bacarric bere etsaien artean.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Baña oraingo Christoren escuelarrac, aiñ sendo dirala fedean, ain ceruco indarrez, suz, arguiz beteac daudela, onelaco anayac utseguitea, escuelara bague, echean, jolasean, jocoan, lotan, eizean ibiltea, hori bai, lizatequeala gauza itsusi, ta damugarri.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Cer digot, damuric ta erruquiric ezteueenac? asco ta asco dira emen ajola ta ardura bagueac, Virgiña ala icusiaz, barrez, ta atseguiñez, ta pozic daudenac.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Quendu cigon bicia Joab capitanac modu gaistoz Abner ceritzan bati: ta ara non bereala Israel gucian eleac ta beleac banatu ciran.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eta cer eguin ceuan, guezur artatic bere burua ondo ateratzeagatic? Bein danic bein aguindu ceuan, mundu guciac urratu ceguiela soñecoa, ceña oi zan orduan damuric aundienaren señalea, janci citezela cilicioz, eta ceguitela negar Abnerren honretan,
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eta oen gucien ondoren cer icusi ta suertatu zan? Escritura santeac digona.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Bada, ene christauac, cer juicio zuezaz eguin aldaguiquet adiuntza onetan? Icusten dezue, Virgiña doloreen gueieguiaz ozta bici dala, cerren bere seme bacarrari bicia quendu dioen.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Eta cer da au, ezpada adierazotzea, atseguiñ dezuela Christo gure Jauna illic icustea: badiozue, ondo dagocala, il dedilla, naibadeu, ala nai dezuela, ta naiz eztanda daguiela, baita il ere dedilla dolorez, ta miñez Virgiña guciz santea.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Cergatic? cergatic eztan bere biotza dolorez urratzen, ta bere bularra golpez zatitzen deuanic: cergatic eztan negar eguiten deuanic Christo illic, ta Virgiña dolorez icusiaren damuz, ta urriquemenduz.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Bada, ene christauac, cer juicio zuezaz eguin aldaguiquet adiuntza onetan? Icusten dezue, Virgiña doloreen gueieguiaz ozta bici dala, cerren bere seme bacarrari bicia quendu dioen.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Eta cer da au, ezpada adierazotzea, atseguiñ dezuela Christo gure Jauna illic icustea: badiozue, ondo dagocala, il dedilla, naibadeu, ala nai dezuela, ta naiz eztanda daguiela, baita il ere dedilla dolorez, ta miñez Virgiña guciz santea.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Cergatic? cergatic eztan bere biotza dolorez urratzen, ta bere bularra golpez zatitzen deuanic: cergatic eztan negar eguiten deuanic Christo illic, ta Virgiña dolorez icusiaren damuz, ta urriquemenduz.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Arestian enzun dezue, orretaraco cer eguin beardezuten; autsi biotzac dolorez, bularrac golpez, beguiac negarrez,
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Orrequin emendic aurrera ezta joango gueure contura Christoren eriotzea, ta Virgiñaren doloreac: eztá len bezalaco otsic gueure contra banatuco ez ceruan ta ez lurrean.
cer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
datzan		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#2	Chori-buru, puztua, Ero, garbi, buztan, latz, Nondic, hiri, ciquiñ, orrí, Becaitz, aldia, eldu, zac? Eztec, berdiñ, iguerrico, Hitz, oy-etan, cer, datzan.
euscaldunai		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#4	Euscaldunai osasuna.
osasuna		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#4	Euscaldunai osasuna.
uste		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
uste		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Orain bada oec cecusala beregan Virgiñac, ta zor ciozcala bere semeari, ez besteri, nola uste dezue amatuco ceuala, nola naico cigola, ta cein izango ceuala biotzeco maite? Ezta au lurrean vici gueran artean, jaquin aldaguiquegun gauza, eta eztaquit, aingueruac ere jaquingo al deuen ceruan.
deu		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
deu		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Itsuen guisá joezác emén, joezác or, beré ústez ceátzen, zatitzen, banátzen deu gure hizcuntza edér, gurí, gozoá.
deu		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
deu		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Itsuen guisá joezác emén, joezác or, beré ústez ceátzen, zatitzen, banátzen deu gure hizcuntza edér, gurí, gozoá.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	, ta cergatic ezcutatu cigon icen eder au? Eranzuten deu Delvioc,
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	esan nai deu
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	), zeure aren anima batetic bestera igaroco deu ezpatac.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	, nola herituco deu semearena? Cergatic bien animac aiñ daude elcargana, aiñ estu loturic, ta charidadeaz aiñ daude bat eguinic, non ecin semearen anima uqui daguiquean ezpatac, amarena uquitu (ucutu) bague,
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	, esaten deu Jeremiasec, ezta consola daguiqueanic Virgiña, ez eta bere maite gucien artean.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Ezperen Aita Eternoa, arren zeuc ere consolatzen eztezu zeure alaba maitea! ez, ez; berariaz laja deu eroria, ta egun gucian damuz ta miñez azpiratua,
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Edolaric consolatuco al deu bere seme alboan deuanac: ez eta hori ere, aurqui esango dedan bezala.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Baña hizcho batbaicican, ez? Ez nai deu, ta ez escatzen digo gueiago,
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Baña hizcho batbaicican, ez? Ez nai deu, ta ez escatzen digo gueiago,
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	alaco amodioz, alaco humildadez escatzeac mereci ote deu tratamentu gogor hori?
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Norc nizaz contu iduquico deu? esan cion Virgiñac; eta eranzun cion semeac,
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Cein dira guichi Virgiñaren doloreaz contu eguiten deueenac? Cein guichi doloreen amagana beren jaierá deueenac? Cein guichi, hura triste icusi ta tristatzen, hura damuturic icusi ta damutzen diranac? Norc nizaz contu eguingo deu, cigon Virgiñac? ausaz eguiten deue araco aec, ta aec, urte guztian beren gustuai darraiztenac, beren jostaetac aoan, gogoan, biotzean darabiltzatenac, ta urtean beiñ, ta hori ere ozta ozta, ostiral santuz edo, Virgiñaren doloreaz oroitzen diranac? Araco, onelaco egunetan ere, Eleizara datoztenac, ez Virgiñari lagun eguitera, ez aren miñac gozatzera, ez negarrez egotera, bai pecatu berriac eguitera, bai Virgiñari bere doloreac aunditzera, bai ezpata hura bere biotzean barrunago sartzera beren gogoeta itsusi loiaquin, beren queñu, siñu, beguiratze lotsabagueaquin, beren hizqueta lizun liquitsaquin? Cein dira oec, ta aec? Eztaquit nic: eztaquiola nai Jaincoari Eleiz onetan alacoric izatea.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Edolaric izango aldira beste asco, Virgiñaz contu deueenac, ta áurrenez nere iritzian bearco deue Christoren Escuelarrac, aren batzarre (ballerá) santu au compontzen deueenac.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Non dabiltza bada, edo non ondatu dira? nola eztaude Virgiñarequin gurutzearen ondoan? eta besteac lagun eguingo ezpacigoen ere, cergatic eguin bear eztigoe bere escuelarrac, beretzat beregandu cituan amabi anay santuac? Non dabiltza? non ibillico dira? batac saldu, ta besteac ucatu deu, ta gañeracoac joan zaizca igues, utzitzen deueela bacarric bere etsaien artean.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Ez alda Azcoitico Escuela santa onetan orrelacoric icusico: ezta emen izango ez Christo saltzen, ez ucatzen deuanic, ez Escuelatic igues dabillenic, ez Virgiña bacar utzitzen deuanic.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Edolaric izango aldira beste asco, Virgiñaz contu deueenac, ta áurrenez nere iritzian bearco deue Christoren Escuelarrac, aren batzarre (ballerá) santu au compontzen deueenac.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Non dabiltza bada, edo non ondatu dira? nola eztaude Virgiñarequin gurutzearen ondoan? eta besteac lagun eguingo ezpacigoen ere, cergatic eguin bear eztigoe bere escuelarrac, beretzat beregandu cituan amabi anay santuac? Non dabiltza? non ibillico dira? batac saldu, ta besteac ucatu deu, ta gañeracoac joan zaizca igues, utzitzen deueela bacarric bere etsaien artean.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Ez alda Azcoitico Escuela santa onetan orrelacoric icusico: ezta emen izango ez Christo saltzen, ez ucatzen deuanic, ez Escuelatic igues dabillenic, ez Virgiña bacar utzitzen deuanic.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
deu		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Eleiza ama santeac, dacusela Virgiña gurutzearen ondoan, itantzen deu,
guré		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
guré		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Badaráusquio badá guré sandiari, ecen eguzquiaren jayet-aldêan diradén hizquerac daquitzán batec, erráz adituco duelá Eusquéraz; ta guezurcho batequín horí sinistérazo nai izándu digu.
guré		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Len amáquia eguindigúc guré hizcúntza, ta orain alabaquia, beiñ churí, ta gueró belch: noiz utzicó dec burú-cóloca farragarri horí? Edó báta esán bear dec, edó béstea: eta esanarí élaquio zábuan ibilli bágue.
guré		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Badaráusquio badá guré sandiari, ecen eguzquiaren jayet-aldêan diradén hizquerac daquitzán batec, erráz adituco duelá Eusquéraz; ta guezurcho batequín horí sinistérazo nai izándu digu.
guré		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#6	Len amáquia eguindigúc guré hizcúntza, ta orain alabaquia, beiñ churí, ta gueró belch: noiz utzicó dec burú-cóloca farragarri horí? Edó báta esán bear dec, edó béstea: eta esanarí élaquio zábuan ibilli bágue.
urliac		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
aditzen		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
aditzen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#4	Berriz ez bide dira ondo elcar aditzen Virgiñaren icena, ta Virgiñaren doloreac, eta orregatic alde eraguiten zaca gaur icenari.
názue		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
norí		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
nagocán		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
beguíra		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ez		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ez		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ez		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Itsuen guisá joezác emén, joezác or, beré ústez ceátzen, zatitzen, banátzen deu gure hizcuntza edér, gurí, gozoá.
